tracking_id,datetime,windmill_generated_power(kW/h)
WM_26408,2019-06-10 07:43:20,3.8470223
WM_25536,2019-06-03 02:53:20,4.6330743
WM_12450,2019-02-05 18:03:20,7.990879
WM_9891,2019-01-17 00:03:20,7.3003106
WM_30013,2019-07-06 13:23:20,4.0519094
WM_21969,2019-05-07 06:13:20,2.8574133
WM_28431,2019-06-25 03:43:20,6.735167
WM_32337,2019-07-23 05:13:20,6.0344005
WM_26301,2019-06-09 13:23:20,4.816718
WM_20927,2019-04-29 05:53:20,1.4400194
WM_15496,2019-02-28 13:33:20,11.307451
WM_7486,2018-12-30 19:13:20,13.362105
WM_38947,2019-09-12 21:03:20,4.813114
WM_4436,2018-12-06 15:13:20,8.700655
WM_39153,2019-09-14 15:13:20,3.3776195
WM_38570,2019-09-10 06:03:20,2.939874
WM_1011,2018-11-07 23:23:20,6.343813
WM_24158,2019-05-22 18:03:20,6.2811756
WM_37772,2019-09-04 12:43:20,2.497945
WM_34709,2019-08-11 14:13:20,6.2190633
WM_27472,2019-06-18 02:13:20,7.3369856
WM_26711,2019-06-12 12:03:20,6.0777936
WM_23249,2019-05-16 09:33:20,4.9306383
WM_23689,2019-05-19 11:43:20,6.7828426
WM_16225,2019-03-07 11:13:20,8.53872
WM_11390,2019-01-29 06:13:20,12.278191
WM_6274,2018-12-21 23:43:20,9.803103
WM_13264,2019-02-11 15:33:20,6.59734
WM_21253,2019-05-01 12:23:20,2.3969307
WM_13661,2019-02-14 12:53:20,8.739976
WM_5460,2018-12-15 23:53:20,8.655788
WM_387,2018-10-31 22:13:20,6.7011456
WM_16791,2019-03-13 08:03:20,2.4728482
WM_38979,2019-09-13 10:13:20,2.5099654
WM_4314,2018-12-05 16:13:20,6.3474684
WM_24573,2019-05-25 18:53:20,9.510839
WM_14293,2019-02-19 06:03:20,9.310531
WM_18089,2019-03-24 13:23:20,3.4469316
WM_9638,2019-01-15 02:13:20,10.374981
WM_26962,2019-06-14 10:13:20,3.2982538
WM_30550,2019-07-10 11:43:20,3.8387282
WM_35312,2019-08-15 19:13:20,6.867749
WM_39261,2019-09-15 09:13:20,6.380176
WM_19589,2019-04-15 00:13:20,4.2180905
WM_6653,2018-12-24 22:13:20,12.693739
WM_18497,2019-03-27 13:23:20,1.6572232
WM_33419,2019-08-02 10:13:20,3.9109097
WM_37365,2019-09-01 16:53:20,4.979573
WM_12887,2019-02-08 20:13:20,6.8867974
WM_20472,2019-04-25 23:33:20,6.6019483
WM_27317,2019-06-16 23:13:20,7.6075034
WM_35389,2019-08-16 21:43:20,8.567802
WM_37910,2019-09-05 11:43:20,3.528039
WM_6900,2018-12-26 16:03:20,10.339204
WM_38045,2019-09-06 10:13:20,3.058857
WM_11668,2019-01-31 05:03:20,7.460398
WM_22698,2019-05-12 11:23:20,4.045812
WM_17800,2019-03-22 06:23:20,3.9052455
WM_28856,2019-06-28 06:13:20,3.8514993
WM_5744,2018-12-18 01:33:20,8.518519
WM_9936,2019-01-17 07:33:20,8.999818
WM_26646,2019-06-12 00:23:20,5.9714465
WM_39773,2019-09-18 22:53:20,8.662562
WM_506,2018-11-01 18:53:20,2.1150587
WM_19381,2019-04-07 15:13:20,3.8587632
WM_28888,2019-06-28 11:33:20,2.3754635
WM_428,2018-11-01 05:03:20,7.101657
WM_17583,2019-03-20 17:13:20,3.2324574
WM_3365,2018-11-28 12:23:20,5.08745
WM_23471,2019-05-17 22:33:20,8.661435
WM_27128,2019-06-15 14:43:20,5.381917
WM_32150,2019-07-21 21:33:20,8.472077
WM_18313,2019-03-26 06:43:20,4.525147
WM_24847,2019-05-28 12:43:20,8.0969515
WM_4176,2018-12-04 15:13:20,8.005993
WM_37615,2019-09-03 10:33:20,4.3574815
WM_5286,2018-12-14 18:13:20,7.0167565
WM_750,2018-11-05 20:33:20,2.7632055
WM_31837,2019-07-19 15:13:20,3.8703012
WM_2545,2018-11-22 14:53:20,3.2967312
WM_4904,2018-12-10 00:53:20,9.683369
WM_28777,2019-06-27 15:13:20,2.3339527
WM_5523,2018-12-16 11:33:20,6.0422635
WM_23771,2019-05-20 01:23:20,5.9054737
WM_11476,2019-01-29 20:43:20,14.935786
WM_40179,2019-09-22 12:43:20,5.6977797
WM_37654,2019-09-03 17:03:20,2.4856412
WM_36195,2019-08-22 12:23:20,3.8829
WM_14111,2019-02-17 22:13:20,7.755684
WM_18215,2019-03-25 12:13:20,2.3668756
WM_23312,2019-05-16 20:03:20,5.6500454
WM_2460,2018-11-21 23:33:20,5.5325384
WM_15406,2019-02-27 22:33:20,10.020043
WM_38882,2019-09-12 10:13:20,5.5669737
WM_27386,2019-06-17 11:33:20,5.7559342
WM_28718,2019-06-27 05:13:20,6.752381
WM_13922,2019-02-16 13:13:20,9.155291
WM_30938,2019-07-13 06:13:20,6.341299
WM_24921,2019-05-29 03:43:20,4.441302
WM_5730,2018-12-17 23:03:20,5.9324803
WM_27542,2019-06-18 14:23:20,4.051161
WM_19529,2019-04-08 17:33:20,7.0690746
WM_38830,2019-09-12 01:33:20,6.912196
WM_15134,2019-02-26 00:23:20,9.878072
WM_4313,2018-12-05 16:03:20,6.970862
WM_2892,2018-11-25 02:03:20,8.286557
WM_35129,2019-08-14 12:33:20,7.5718184
WM_4667,2018-12-08 06:43:20,8.799515
WM_6842,2018-12-26 05:43:20,6.637953
WM_32477,2019-07-24 04:43:20,2.0073314
WM_24534,2019-05-25 12:23:20,4.73773
WM_19994,2019-04-19 11:23:20,3.6830263
WM_10584,2019-01-22 07:03:20,6.878061
WM_24872,2019-05-28 17:13:20,7.6441975
WM_8364,2019-01-06 00:13:20,8.802598
WM_11502,2019-01-30 01:03:20,13.362535
WM_13356,2019-02-12 07:23:20,10.079641
WM_2088,2018-11-16 00:33:20,7.3333592
WM_25305,2019-06-01 04:43:20,3.9262564
WM_4352,2018-12-05 22:33:20,8.38444
WM_16631,2019-03-12 00:53:20,3.6069827
WM_20425,2019-04-25 15:43:20,4.211933
WM_2215,2018-11-16 22:03:20,3.658466
WM_33469,2019-08-02 18:43:20,5.969256
WM_15624,2019-03-01 11:03:20,9.135379
WM_17717,2019-03-21 16:13:20,2.5072944
WM_12067,2019-02-03 01:23:20,10.531152
WM_23636,2019-05-19 02:53:20,5.2558584
WM_12271,2019-02-04 11:33:20,10.846179
WM_3977,2018-12-03 06:03:20,4.769336
WM_17215,2019-03-18 00:43:20,4.339573
WM_4650,2018-12-08 03:53:20,10.290412
WM_38362,2019-09-08 15:03:20,3.7855499
WM_28177,2019-06-23 07:43:20,4.246664
WM_10958,2019-01-24 23:33:20,7.207906
WM_2675,2018-11-23 13:43:20,4.160831
WM_7782,2019-01-01 21:23:20,10.72108
WM_30210,2019-07-07 23:03:20,6.966304
WM_17011,2019-03-14 23:13:20,3.3119125
WM_10819,2019-01-24 00:03:20,10.508336
WM_22884,2019-05-13 20:23:20,5.061015
WM_13954,2019-02-16 18:33:20,8.656103
WM_34794,2019-08-12 04:43:20,2.8265443
WM_3538,2018-11-29 18:03:20,2.9555678
WM_18744,2019-03-30 13:53:20,4.0811424
WM_27905,2019-06-21 08:13:20,5.135867
WM_4362,2018-12-06 00:13:20,8.888726
WM_34695,2019-08-11 11:53:20,7.083982
WM_32463,2019-07-24 02:23:20,7.826827
WM_32859,2019-07-29 10:43:20,4.7500014
WM_6824,2018-12-26 02:43:20,10.078669
WM_18508,2019-03-27 15:23:20,4.082172
WM_8626,2019-01-07 21:33:20,4.9660606
WM_39118,2019-09-14 09:23:20,3.108587
WM_37603,2019-09-03 08:33:20,4.4957724
WM_30409,2019-07-09 12:03:20,5.6892314
WM_36212,2019-08-22 15:13:20,4.613339
WM_35832,2019-08-19 23:43:20,7.4883704
WM_5944,2018-12-19 12:23:20,9.012273
WM_35686,2019-08-18 23:13:20,8.066618
WM_31786,2019-07-19 06:43:20,3.4661934
WM_416,2018-11-01 03:03:20,5.423277
WM_11819,2019-02-01 07:23:20,8.514529
WM_21916,2019-05-06 21:23:20,7.304383
WM_38557,2019-09-10 03:53:20,5.6367245
WM_16183,2019-03-07 04:13:20,8.635043
WM_19159,2019-04-05 21:23:20,5.562659
WM_32865,2019-07-29 11:43:20,3.0986888
WM_34083,2019-08-07 03:33:20,6.2053976
WM_4766,2018-12-09 00:23:20,11.951909
WM_31228,2019-07-15 07:13:20,5.385771
WM_38980,2019-09-13 10:23:20,3.1333332
WM_19424,2019-04-07 22:33:20,6.528827
WM_39744,2019-09-18 18:03:20,8.454883
WM_17158,2019-03-17 15:13:20,3.2715712
WM_9500,2019-01-14 01:53:20,6.4465156
WM_32139,2019-07-21 19:43:20,8.220065
WM_35190,2019-08-14 22:43:20,7.4604726
WM_17048,2019-03-15 05:33:20,5.229871
WM_6165,2018-12-21 01:13:20,9.93018
WM_35717,2019-08-19 04:23:20,4.8165894
WM_39400,2019-09-16 08:43:20,5.458838
WM_35492,2019-08-17 14:53:20,4.034405
WM_27014,2019-06-14 18:53:20,6.5422134
WM_36871,2019-08-27 06:13:20,3.0246027
WM_19221,2019-04-06 09:33:20,3.2092729
WM_40011,2019-09-21 08:43:20,4.575558
WM_7864,2019-01-02 11:03:20,10.355988
WM_12239,2019-02-04 06:13:20,10.206189
WM_11271,2019-01-27 04:13:20,8.073065
WM_24586,2019-05-25 21:03:20,8.860248
WM_10214,2019-01-19 09:43:20,7.59699
WM_2396,2018-11-20 20:53:20,4.021155
WM_13148,2019-02-10 18:23:20,5.0751505
WM_5437,2018-12-15 20:03:20,3.0952656
WM_29004,2019-06-29 08:33:20,4.7355633
WM_28451,2019-06-25 07:13:20,7.4685802
WM_28881,2019-06-28 10:23:20,2.8024192
WM_11093,2019-01-25 22:23:20,10.983599
WM_16030,2019-03-06 02:13:20,9.157653
WM_7378,2018-12-30 01:03:20,11.475888
WM_13802,2019-02-15 16:33:20,5.2716794
WM_39608,2019-09-17 19:23:20,8.068521
WM_1554,2018-11-12 04:53:20,3.5967345
WM_4621,2018-12-07 23:03:20,8.801544
WM_2324,2018-11-17 16:23:20,3.0377696
WM_12648,2019-02-07 03:23:20,8.44897
WM_22476,2019-05-10 22:23:20,5.2180963
WM_31693,2019-07-18 14:53:20,4.5660505
WM_16088,2019-03-06 11:53:20,7.968802
WM_18968,2019-04-04 08:23:20,3.5905626
WM_34663,2019-08-11 06:23:20,5.233612
WM_8166,2019-01-04 15:13:20,5.560857
WM_1884,2018-11-14 13:33:20,2.6302242
WM_39190,2019-09-14 21:23:20,7.979379
WM_35528,2019-08-17 20:53:20,6.7533817
WM_13123,2019-02-10 14:13:20,6.0191765
WM_24935,2019-05-29 06:03:20,3.8539255
WM_5967,2018-12-19 16:13:20,8.944085
WM_4914,2018-12-10 02:33:20,9.556657
WM_15909,2019-03-05 02:23:20,10.114054
WM_13669,2019-02-14 14:13:20,8.253262
WM_32431,2019-07-23 21:03:20,3.768685
WM_11277,2019-01-27 05:13:20,8.810068
WM_10204,2019-01-19 08:03:20,8.973943
WM_19683,2019-04-15 17:13:20,4.048194
WM_344,2018-10-31 14:53:20,4.640004
WM_6450,2018-12-23 11:33:20,11.200594
WM_12366,2019-02-05 03:43:20,9.597625
WM_26600,2019-06-11 16:03:20,4.465831
WM_20847,2019-04-28 16:33:20,3.10848
WM_31923,2019-07-20 06:03:20,6.358371
WM_1405,2018-11-11 02:53:20,3.1456926
WM_11241,2019-01-26 23:13:20,10.535073
WM_6668,2018-12-25 00:43:20,10.615148
WM_16820,2019-03-13 13:43:20,2.7025304
WM_26081,2019-06-07 19:53:20,7.4042835
WM_10827,2019-01-24 01:43:20,10.999358
WM_21391,2019-05-02 11:23:20,3.898532
WM_16755,2019-03-13 01:23:20,5.014205
WM_26291,2019-06-09 11:43:20,3.97015
WM_31450,2019-07-16 21:03:20,7.9280334
WM_19625,2019-04-15 06:13:20,1.4827303
WM_2565,2018-11-22 18:43:20,3.7059114
WM_37106,2019-08-28 21:23:20,7.955169
WM_7186,2018-12-28 17:03:20,12.618767
WM_37124,2019-08-31 00:43:20,6.7698407
WM_30730,2019-07-11 18:53:20,5.644795
WM_2898,2018-11-25 03:03:20,8.15459
WM_19051,2019-04-05 03:23:20,3.9454842
WM_39647,2019-09-18 01:53:20,5.940586
WM_7508,2018-12-30 22:53:20,10.411062
WM_29419,2019-07-02 07:43:20,4.011104
WM_22200,2019-05-08 21:13:20,4.3716564
WM_4913,2018-12-10 02:23:20,9.488188
WM_17762,2019-03-21 23:43:20,3.9813714
WM_13920,2019-02-16 12:53:20,9.245403
WM_21323,2019-05-02 00:03:20,5.771685
WM_2125,2018-11-16 07:03:20,7.538837
WM_11490,2019-01-29 23:03:20,13.263302
WM_30192,2019-07-07 19:53:20,3.607632
WM_34671,2019-08-11 07:43:20,4.4981227
WM_14937,2019-02-24 14:33:20,9.424421
WM_16140,2019-03-06 21:03:20,8.08685
WM_33167,2019-07-31 15:13:20,3.168329
WM_3300,2018-11-28 01:23:20,4.8090878
WM_7960,2019-01-03 03:03:20,9.254057
WM_3870,2018-12-02 11:53:20,4.213665
WM_139,2018-10-29 20:13:20,4.4585943
WM_15611,2019-03-01 08:43:20,8.128166
WM_15418,2019-02-28 00:33:20,9.220314
WM_2891,2018-11-25 01:53:20,8.914005
WM_14477,2019-02-20 17:03:20,6.1978
WM_8205,2019-01-04 21:43:20,8.423205
WM_33993,2019-08-06 12:13:20,5.2433763
WM_32711,2019-07-27 23:33:20,9.034388
WM_31496,2019-07-17 04:53:20,5.2858076
WM_29327,2019-07-01 15:53:20,6.38764
WM_12324,2019-02-04 20:43:20,8.86648
WM_2408,2018-11-21 14:53:20,3.846233
WM_11865,2019-02-01 15:13:20,11.96309
WM_8872,2019-01-09 15:53:20,5.7441015
WM_4282,2018-12-05 10:53:20,5.9569716
WM_16580,2019-03-11 16:13:20,6.2460475
WM_17677,2019-03-21 09:33:20,1.6101024
WM_17530,2019-03-20 08:23:20,3.4829237
WM_32558,2019-07-26 20:33:20,7.9081817
WM_14976,2019-02-24 21:03:20,9.393721
WM_17220,2019-03-18 02:03:20,4.7677894
WM_3222,2018-11-27 12:03:20,4.084339
WM_4774,2018-12-09 01:43:20,10.500723
WM_22180,2019-05-08 17:53:20,5.6817675
WM_25013,2019-05-29 19:13:20,5.415291
WM_3892,2018-12-02 15:53:20,4.6496325
WM_30883,2019-07-12 20:43:20,8.113044
WM_36206,2019-08-22 14:13:20,5.2726116
WM_15015,2019-02-25 03:43:20,10.681704
WM_25582,2019-06-03 12:03:20,4.846406
WM_8165,2019-01-04 15:03:20,4.946062
WM_17310,2019-03-18 17:53:20,2.4762146
WM_24830,2019-05-28 09:43:20,5.126562
WM_20259,2019-04-23 02:33:20,3.532969
WM_3903,2018-12-02 17:43:20,3.0720923
WM_36697,2019-08-26 00:53:20,5.8851194
WM_37534,2019-09-02 21:03:20,8.059882
WM_1558,2018-11-12 05:33:20,3.91997
WM_28279,2019-06-24 00:53:20,8.470162
WM_39483,2019-09-16 22:33:20,7.589333
WM_4371,2018-12-06 01:43:20,8.100381
WM_22142,2019-05-08 11:03:20,4.8859687
WM_29589,2019-07-03 12:53:20,3.8824682
WM_29707,2019-07-04 08:43:20,8.0834875
WM_38509,2019-09-09 17:03:20,5.6308045
WM_12922,2019-02-09 02:13:20,7.2531343
WM_9933,2019-01-17 07:03:20,9.515799
WM_31421,2019-07-16 16:03:20,7.4720473
WM_39725,2019-09-18 14:53:20,4.244971
WM_4693,2018-12-08 11:03:20,7.7401943
WM_34499,2019-08-10 02:23:20,5.141299
WM_24712,2019-05-27 13:23:20,6.373905
WM_27833,2019-06-20 19:53:20,6.7732553
WM_9062,2019-01-11 00:13:20,7.852979
WM_20469,2019-04-25 23:03:20,7.428454
WM_17236,2019-03-18 04:43:20,4.582317
WM_30209,2019-07-07 22:53:20,7.325462
WM_23462,2019-05-17 21:03:20,5.7014556
WM_23767,2019-05-20 00:43:20,7.0246005
WM_12899,2019-02-08 22:13:20,4.8426085
WM_20701,2019-04-27 16:13:20,3.71743
WM_1171,2018-11-09 04:13:20,2.9078827
WM_22261,2019-05-09 07:23:20,2.499259
WM_19971,2019-04-19 06:03:20,4.100623
WM_35421,2019-08-17 03:03:20,5.272106
WM_19659,2019-04-15 12:03:20,3.5072339
WM_22631,2019-05-12 00:13:20,4.063791
WM_17378,2019-03-19 05:23:20,2.925812
WM_29898,2019-07-05 17:13:20,5.882021
WM_40062,2019-09-21 17:13:20,7.9893317
WM_5456,2018-12-15 23:13:20,10.209027
WM_15662,2019-03-01 17:23:20,9.569311
WM_5369,2018-12-15 08:43:20,5.5784965
WM_16985,2019-03-14 18:53:20,1.6306399
WM_3807,2018-12-01 20:33:20,13.934537
WM_18365,2019-03-26 15:23:20,2.4882379
WM_21268,2019-05-01 14:53:20,3.1766698
WM_15726,2019-03-03 18:33:20,8.96616
WM_15422,2019-02-28 01:13:20,10.297635
WM_6661,2018-12-24 23:33:20,11.069597
WM_108,2018-10-29 15:03:20,4.8406463
WM_8985,2019-01-10 11:03:20,4.426686
WM_15458,2019-02-28 07:13:20,8.984877
WM_26840,2019-06-13 10:43:20,2.7234428
WM_37369,2019-09-01 17:33:20,5.9447336
WM_11781,2019-02-01 00:53:20,7.3717775
WM_1297,2018-11-10 08:13:20,3.6460397
WM_1433,2018-11-11 07:33:20,3.8144255
WM_29954,2019-07-06 03:13:20,6.3827534
WM_9152,2019-01-11 15:13:20,5.835195
WM_26955,2019-06-14 09:03:20,4.62628
WM_2174,2018-11-16 15:13:20,4.6663947
WM_21107,2019-04-30 11:53:20,2.3923054
WM_20969,2019-04-29 12:53:20,3.0230124
WM_18461,2019-03-27 07:23:20,2.8831058
WM_13870,2019-02-16 03:53:20,8.403896
WM_25046,2019-05-30 00:53:20,4.9717836
WM_26705,2019-06-12 11:03:20,4.210006
WM_4870,2018-12-09 17:43:20,7.067871
WM_17794,2019-03-22 05:13:20,3.3750398
WM_22478,2019-05-10 22:43:20,6.1782894
WM_4746,2018-12-08 19:53:20,5.8871365
WM_32872,2019-07-29 12:53:20,4.5234065
WM_8499,2019-01-06 23:53:20,5.136253
WM_31021,2019-07-13 20:03:20,6.908858
WM_10482,2019-01-21 06:53:20,7.9982285
WM_34810,2019-08-12 07:23:20,4.6129713
WM_6318,2018-12-22 07:03:20,8.697249
WM_2106,2018-11-16 03:33:20,6.4633484
WM_3933,2018-12-02 22:43:20,7.5543013
WM_17088,2019-03-15 13:53:20,2.635092
WM_11516,2019-01-30 03:23:20,11.324725
WM_18458,2019-03-27 06:53:20,3.1174226
WM_29700,2019-07-04 07:33:20,7.495998
WM_784,2018-11-06 02:13:20,5.977108
WM_21294,2019-05-01 19:13:20,2.4672396
WM_21181,2019-05-01 00:23:20,4.308637
WM_28821,2019-06-28 00:03:20,6.332469
WM_32619,2019-07-27 06:53:20,6.6600404
WM_23894,2019-05-20 21:53:20,5.848802
WM_36771,2019-08-26 13:33:20,2.2074978
WM_14186,2019-02-18 12:13:20,6.9239364
WM_2746,2018-11-24 01:33:20,2.440576
WM_23172,2019-05-15 20:43:20,6.4351683
WM_15489,2019-02-28 12:23:20,12.873926
WM_10372,2019-01-20 12:33:20,12.203231
WM_30753,2019-07-11 23:03:20,7.8449774
WM_844,2018-11-06 12:53:20,4.5023656
WM_7521,2018-12-31 01:03:20,9.073749
WM_24378,2019-05-24 07:53:20,4.4885955
WM_5903,2018-12-19 05:33:20,10.073995
WM_29805,2019-07-05 01:03:20,7.6400557
WM_11189,2019-01-26 14:33:20,15.022535
WM_19600,2019-04-15 02:03:20,2.3971322
WM_15932,2019-03-05 06:13:20,7.9075875
WM_2030,2018-11-15 14:53:20,3.8749466
WM_14156,2019-02-18 06:33:20,4.5122666
WM_30281,2019-07-08 12:43:20,3.906549
WM_12764,2019-02-07 23:13:20,10.366718
WM_9822,2019-01-16 11:03:20,8.789549
WM_39001,2019-09-13 13:53:20,2.4652119
WM_36041,2019-08-21 10:33:20,2.6102517
WM_14247,2019-02-18 22:23:20,9.239723
WM_34903,2019-08-12 22:53:20,8.210842
WM_23125,2019-05-15 12:53:20,6.813634
WM_1526,2018-11-11 23:53:20,7.14651
WM_13511,2019-02-13 11:03:20,7.6564426
WM_15232,2019-02-26 16:43:20,10.211808
WM_22906,2019-05-14 00:03:20,4.5078497
WM_7650,2018-12-31 22:43:20,12.969616
WM_25120,2019-05-30 18:13:20,3.327798
WM_2964,2018-11-25 15:43:20,6.565051
WM_34264,2019-08-08 10:43:20,2.5020773
WM_4849,2018-12-09 14:13:20,8.977478
WM_8768,2019-01-08 22:03:20,4.152114
WM_28661,2019-06-26 19:23:20,6.2533727
WM_5057,2018-12-11 02:33:20,12.466771
WM_39933,2019-09-20 19:43:20,8.260391
WM_38893,2019-09-12 12:03:20,2.4610221
WM_7334,2018-12-29 17:43:20,12.665013
WM_27036,2019-06-14 22:43:20,8.27345
WM_26141,2019-06-08 09:53:20,3.7018983
WM_37913,2019-09-05 12:13:20,3.446409
WM_24406,2019-05-24 12:33:20,2.8946526
WM_40051,2019-09-21 15:23:20,8.283146
WM_20689,2019-04-27 14:13:20,4.1769533
WM_173,2018-10-30 02:23:20,8.470627
WM_21548,2019-05-04 07:43:20,4.9721165
WM_3304,2018-11-28 02:03:20,3.3886201
WM_39369,2019-09-16 03:33:20,5.0352163
WM_17847,2019-03-22 16:43:20,2.390676
WM_38012,2019-09-06 04:43:20,4.8532696
WM_9112,2019-01-11 08:33:20,6.4130473
WM_11997,2019-02-02 13:13:20,13.120092
WM_17489,2019-03-20 01:33:20,4.9935474
WM_33592,2019-08-03 15:53:20,4.0664024
WM_6391,2018-12-22 20:23:20,9.582335
WM_34034,2019-08-06 19:03:20,5.186411
WM_17081,2019-03-15 12:43:20,3.0510988
WM_30099,2019-07-07 03:53:20,3.307738
WM_38749,2019-09-11 12:03:20,3.120278
WM_23849,2019-05-20 14:23:20,5.948146
WM_17486,2019-03-20 01:03:20,5.606381
WM_17391,2019-03-19 08:33:20,1.7359123
WM_8179,2019-01-04 17:23:20,6.7206326
WM_7668,2019-01-01 01:43:20,9.501514
WM_23965,2019-05-21 09:43:20,5.5485415
WM_5972,2018-12-19 17:03:20,10.017216
WM_32828,2019-07-29 05:13:20,5.7142878
WM_16353,2019-03-08 09:13:20,5.46182
WM_25213,2019-05-31 11:13:20,3.0890934
WM_36287,2019-08-23 03:43:20,6.982606
WM_27940,2019-06-21 14:03:20,6.180788
WM_36276,2019-08-23 01:53:20,8.274331
WM_35047,2019-08-13 22:53:20,8.749757
WM_6886,2018-12-26 13:43:20,9.47237
WM_33114,2019-07-31 06:13:20,3.6846251
WM_26875,2019-06-13 19:03:20,4.601922
WM_5045,2018-12-11 00:33:20,10.056894
WM_16967,2019-03-14 15:53:20,3.0270073
WM_22933,2019-05-14 04:33:20,4.0744724
WM_30042,2019-07-06 18:13:20,4.2358575
WM_7566,2018-12-31 08:43:20,9.842805
WM_27698,2019-06-19 20:43:20,6.4420557
WM_8839,2019-01-09 10:23:20,8.45952
WM_13091,2019-02-10 08:53:20,4.8495874
WM_14895,2019-02-24 03:43:20,6.767515
WM_3590,2018-11-30 02:53:20,5.286712
WM_20535,2019-04-26 10:03:20,2.3266866
WM_15712,2019-03-02 01:53:20,10.477814
WM_6461,2018-12-23 13:23:20,10.715912
WM_39336,2019-09-15 22:03:20,8.360932
WM_34437,2019-08-09 15:53:20,3.9978354
WM_7607,2018-12-31 15:33:20,11.179627
WM_965,2018-11-07 11:23:20,3.5254025
WM_5125,2018-12-11 14:53:20,8.03026
WM_25052,2019-05-30 01:53:20,4.573379
WM_24211,2019-05-23 02:53:20,4.306941
WM_4798,2018-12-09 05:43:20,11.449796
WM_21198,2019-05-01 03:13:20,5.0691886
WM_11171,2019-01-26 11:33:20,11.603976
WM_10561,2019-01-22 02:43:20,9.829871
WM_30381,2019-07-09 07:23:20,3.2407117
WM_4219,2018-12-05 00:13:20,8.420644
WM_34001,2019-08-06 13:33:20,5.7557535
WM_3666,2018-11-30 20:23:20,3.333542
WM_9883,2019-01-16 22:43:20,9.78062
WM_7274,2018-12-29 07:43:20,5.716078
WM_20286,2019-04-24 16:33:20,4.781318
WM_30759,2019-07-12 00:03:20,7.683588
WM_1507,2018-11-11 19:53:20,2.1473188
WM_4905,2018-12-10 01:03:20,9.178955
WM_23611,2019-05-18 22:03:20,6.7467246
WM_25239,2019-05-31 16:03:20,4.0784864
WM_36858,2019-08-27 04:03:20,3.204103
WM_19020,2019-04-04 22:13:20,3.5974162
WM_39524,2019-09-17 05:23:20,4.474998
WM_19520,2019-04-08 15:43:20,5.2257557
WM_26634,2019-06-11 22:03:20,5.8224916
WM_22745,2019-05-12 21:03:20,7.791924
WM_10448,2019-01-21 01:13:20,9.930293
WM_22962,2019-05-14 09:33:20,3.83449
WM_11509,2019-01-30 02:13:20,10.158511
WM_21798,2019-05-06 01:43:20,7.0170226
WM_35808,2019-08-19 19:43:20,5.161509
WM_18973,2019-04-04 09:13:20,2.8915846
WM_10634,2019-01-22 15:53:20,10.734345
WM_21575,2019-05-04 12:13:20,2.4732716
WM_35333,2019-08-16 12:23:20,5.159843
WM_36428,2019-08-24 03:43:20,5.381329
WM_31396,2019-07-16 11:53:20,7.628063
WM_30452,2019-07-09 19:13:20,6.822369
WM_19334,2019-04-07 07:23:20,2.8099294
WM_35880,2019-08-20 07:43:20,5.6759515
WM_8339,2019-01-05 20:03:20,6.093107
WM_8282,2019-01-05 10:33:20,7.7920394
WM_11868,2019-02-01 15:43:20,11.656231
WM_31174,2019-07-14 22:13:20,8.312758
WM_10319,2019-01-20 03:23:20,9.289361
WM_28764,2019-06-27 13:03:20,2.4760404
WM_27531,2019-06-18 12:33:20,5.566946
WM_5209,2018-12-12 04:53:20,8.647112
WM_37073,2019-08-28 15:53:20,3.4373553
WM_22418,2019-05-10 10:43:20,4.773185
WM_32190,2019-07-22 04:33:20,4.7922916
WM_20767,2019-04-28 03:13:20,4.7944045
WM_36894,2019-08-27 10:03:20,2.9850073
WM_13404,2019-02-12 17:03:20,6.486937
WM_37911,2019-09-05 11:53:20,3.2479923
WM_17841,2019-03-22 15:43:20,2.7740214
WM_9725,2019-01-15 18:13:20,6.69063
WM_36239,2019-08-22 19:43:20,5.4287734
WM_22988,2019-05-14 13:53:20,5.148267
WM_25156,2019-05-31 00:43:20,3.6272326
WM_26896,2019-06-13 23:03:20,6.524541
WM_68,2018-10-29 08:23:20,8.84708
WM_16718,2019-03-12 19:13:20,5.379949
WM_5978,2018-12-19 18:03:20,9.17511
WM_7043,2018-12-27 17:13:20,11.254236
WM_32813,2019-07-29 02:23:20,8.437078
WM_39612,2019-09-17 20:03:20,7.2480206
WM_4360,2018-12-05 23:53:20,8.099091
WM_4937,2018-12-10 06:23:20,6.9842377
WM_25910,2019-06-06 14:03:20,4.43516
WM_36398,2019-08-23 22:43:20,8.422031
WM_31058,2019-07-14 02:33:20,6.2326417
WM_40164,2019-09-22 10:13:20,2.419858
WM_5200,2018-12-12 03:23:20,11.861467
WM_32401,2019-07-23 15:53:20,3.0059521
WM_17909,2019-03-23 03:23:20,5.8643155
WM_13363,2019-02-12 08:33:20,9.062029
WM_23337,2019-05-17 00:13:20,7.047726
WM_7554,2018-12-31 06:43:20,7.791827
WM_22274,2019-05-09 09:33:20,2.6316538
WM_37660,2019-09-03 18:03:20,3.011473
WM_29125,2019-06-30 05:13:20,6.303417
WM_19677,2019-04-15 15:13:20,4.1706
WM_18602,2019-03-28 07:13:20,2.5148957
WM_40151,2019-09-22 08:03:20,1.7651839
WM_10426,2019-01-20 21:33:20,7.678718
WM_22426,2019-05-10 13:03:20,5.017703
WM_14874,2019-02-23 18:53:20,5.305156
WM_36791,2019-08-26 16:53:20,3.3182132
WM_12201,2019-02-03 23:53:20,9.749882
